x,y
0.0,0.0
0.040582125796937873,-0.9989012155644025
0.16206101595401634,-1.9912184161794295
0.3636359718472253,-2.9704109838324375
0.6439783610729357,-3.930024808343871
1.0012403748059668,-4.863734828068228
1.4330672071830222,-5.765386720002937
1.9366125764340811,-6.62903746451489
2.5085574854579527,-7.448994517312118
3.145132098186208,-8.219853330468013
3.8421405875427617,-8.93653297518742
4.594988791219814,-9.594309631515753
5.398714492983778,-10.18884772425184
5.547949200282093,-10.288553150526356
6.387432558504379,-10.831922366552092
7.234720656460247,-11.363039390115595
8.08963468764324,-11.88179213752332
8.951994236216521,-12.388071134363102
9.821617315086762,-12.88176953860689
10.698320404309506,-13.36278316315812
11.581918489818182,-13.831010497838626
12.472225102468286,-14.28635273081084
13.369052357388714,-14.728713769430321
14.272210993631834,-15.158000260524652
15.103416756074093,-15.53900912400622
16.026668021395864,-15.922836736161985
16.970723886105144,-16.252192256958985
17.93237361227964,-16.525955546901162
18.908346625201037,-16.743195535900828
19.895323636593233,-16.90317338985186
20.889947933535545,-17.00534502340762
21.888836794657344,-17.049362950417436
22.88859299478748,-17.035077465728477
23.88581635893123,-16.96253715433358
24.877115326279597,-16.831988726133506
25.85911848492172,-16.643876176875526
26.828486038030817,-16.39883927812204
27.781921162527077,-16.097711401384846
28.716181221586655,-15.74151668382514
29.628088792863018,-15.331466545158792
30.514542474913547,-14.868955567612845
31.37252743507874,-14.35555675294556
32.0259213502237,-13.91680079214021
32.84583742677534,-13.34432368473577
33.671179186438465,-12.779696913455695
34.5018714682231,-12.222971896887003
35.33783862388594,-11.674199334031528
36.17900452481931,-11.133429199688933
37.02529256898403,-10.60071073990568
37.876625687885166,-10.07609246749034
38.732926353590486,-9.559622157595768
39.29125441100351,-9.228834210533236
40.16683449599614,-8.746028573344509
41.06792186442929,-8.31268884173991
41.99172467965067,-7.930157631083901
42.935380725798275,-7.599620136832499
43.89596627579626,-7.322100462445292
44.87050514993102,-7.0984584464083404
45.85597793694102,-6.929386998198829
46.84933134905087,-6.815409951445435
47.84748768196493,-6.756880440935966
48.847354350510486,-6.753979808500748
49.8458334703864,-6.806717041161718
50.83983145632996,-6.914928743287959
51.826268606964085,-7.078279642843942
52.80208864662808,-7.2962636301620165
53.76426819462857,-7.568205326020671
54.70982613257208,-7.893262174170239
55.63583284075638,-8.2704270518227
55.70505060753035,-8.301066514934956
56.61839278840165,-8.708259297325185
57.531291481347864,-9.116445379653442
58.443745606111804,-9.52562427890257
59.35575408296245,-9.935795510880098
60.267315832696,-10.346958590219856
61.17842977663736,-10.759113030381627
62.08909483664138,-11.17225834365206
62.999309935094004,-11.586394041145354
63.90907399491368,-12.001519632804047
64.81838593955246,-12.417634627398797
65.72724469299754,-12.834738532529968
66.63564917977243,-13.252830854627291
66.64432254900817,-13.256828537607362
67.56560731955888,-13.645253037044215
68.51043913761936,-13.972257709475635
69.4747283740605,-14.236427141271209
70.45430117987043,-14.436617896125519
71.4449175523268,-14.571963464330928
72.44228968751031,-14.641878013395726
73.4421005397218,-14.646058923773301
74.44002250747005,-14.584488098726712
75.4317361651495,-14.457432042658962
76.41294895932934,-14.265440707569967
77.37941378872844,-14.009345112633197
78.3269473874544,-13.690253747195502
79.00306394840814,-13.418866471395605
79.9230161960555,-13.026839472980043
80.8451827681248,-12.640049971059199
81.76953384664644,-12.258510472351503
82.69603954301544,-11.88223331381812
83.62466989895802,-11.511230662263984
84.55539488750011,-11.145514513944647
85.48818441393837,-10.785096694178122
86.42300831681331,-10.42998885696258
87.35983636888443,-10.080202484599653
88.29863827810777,-9.735748887323012
88.86922913916342,-9.529347384478882
89.81347572690612,-9.200158037723874
90.76406283218327,-8.889752819079746
91.72061681864714,-8.598253735958082
92.68276170461661,-8.325775364553081
93.65011931085992,-8.072424804806431
94.62230940924127,-7.838301638310718
95.59894987217272,-7.62349788916805
96.57965682281271,-7.428097987819228
97.56404478595206,-7.252178737857612
98.55172683952836,-7.095809285840829
99.54231476670888,-6.959051094112112
100.5354192084826,-6.841957916642038
101.53064981670099,-6.744575777900039
102.52761540750774,-6.666942954764124
103.52592411509687,-6.609089961475782
104.52518354573894,-6.571039537646151
105.29633917572774,-6.555227811815236
106.29626031830072,-6.542670776919522
107.29618875628405,-6.530708778672988
108.29612413558124,-6.519341821310945
109.29606610209329,-6.508569908859499
110.29601430171891,-6.498393045132843
111.29596838035462,-6.48881123373485
112.29592798389481,-6.479824478058617
113.29589275823196,-6.471432781286239
114.29586234925667,-6.463636146390172
115.29583640285789,-6.456434576130732
116.29581456492294,-6.44982807305837
117.29579648133772,-6.443816639512534
118.29578179798678,-6.43840027762235
119.29577016075346,-6.433578989305261
120.29576121552007,-6.429352776268843
121.2957546081679,-6.425721640009897
122.29574998457744,-6.422685581813994
123.29574699062852,-6.420244602756611
124.29574527220029,-6.418398703701769
125.29574447517157,-6.417147885303393
126.29574424542076,-6.416492148004409
127.29574422882611,-6.416431492036963
128.29574407126577,-6.416965917422431
129.29574341861797,-6.418095423971863
130.29574191676107,-6.419820011284855
131.29573921157376,-6.422139678751137
132.29573494893515,-6.4250544255489785
133.2957287747249,-6.4285642506461045
134.29572033482336,-6.432669152799917
135.29570927511168,-6.437369130556817
136.2956952414719,-6.442664182251974
137.29567787978715,-6.448554306010919
138.29565683594174,-6.455039499747272
139.2956317558213,-6.462119761164786
140.2956022853128,-6.469795087755983
141.2955680703049,-6.478065476803067
142.29552875668784,-6.4869309253774645
143.2954839903537,-6.496391430339145
144.29543341719645,-6.506446988338439
145.29537668311218,-6.517097595814448
146.29531343399915,-6.52834324899527
147.2952433157579,-6.540183943898683
148.2951659742914,-6.5526196763316875
149.2950810555052,-6.5656504418905115
150.2949882053075,-6.579276235960833
151.2948870696094,-6.5934970537173285
152.29477729432477,-6.608312890123898
153.29465852537072,-6.623723739933894
154.2945304086674,-6.639729597690575
155.29439259013841,-6.656330457725289
156.29424471571065,-6.673526314159972
157.29408643131464,-6.691317160904418
158.29391738288462,-6.7097029916590145
159.29373721635858,-6.728683799912687
160.29354557767846,-6.748259578944044
161.2933421127903,-6.768430321820688
161.81936542510616,-6.779281722011547
162.81898045781693,-6.8067561453338215
163.8181379809153,-6.847613232774734
164.81665883777066,-6.901845658344158
165.81436398591143,-6.969443697750975
166.811074529129,-7.050395230146677
167.806611749555,-7.144685740298726
168.8007971397069,-7.252298321193237
169.79345243449572,-7.373213677066573
170.78439964319037,-7.507410126865182
171.77346108133273,-7.65486360813324
172.7604594025978,-7.815547681327118
173.74521763059337,-7.9894335345563405
174.7275591905932,-8.176489988749665
175.70730794119814,-8.376683503245772
176.68428820591978,-8.589978181807396
177.6583248046805,-8.81633577905771
178.6292430852246,-9.055715707338123
179.59686895443488,-9.308075043985895
180.5610289095488,-9.573368539030469
181.5215500692689,-9.851548623307238
182.47826020476168,-10.142565416986969
183.43098777053967,-10.4463667385197
184.37956193522072,-10.762898113991255
185.3238126121595,-11.092102786890862
186.26357048994524,-11.433921728287999
187.1986670627607,-11.78829364741678
187.39391438476605,-11.86409990224405
188.3244719606952,-12.230241083773791
189.25273091140747,-12.60217130216654
190.1786552234714,-12.979876127738152
191.1022089740319,-13.363340906768514
192.02335633220392,-13.75255076207003
192.9420615604627,-14.147490593564811
193.8582890160301,-14.548145078870533
194.77200315225764,-14.954498673894818
195.68316852000527,-15.366535613438344
196.5917497690171,-15.784239911806594
197.49771164929243,-16.20759536342979
198.1321815327386,-16.508190649799133
199.04948149047257,-16.905857750607787
199.99272725861618,-17.237317788023333
200.95714724603482,-17.500894007344698
201.93786274771082,-17.695253057292845
202.92991262461615,-17.819411735026083
203.9282784005937,-17.87274195986177
204.92790964928955,-17.854973950543922
205.9237495427112,-17.766197589983868
206.91076043217006,-17.606861970570165
207.88394933220158,-17.37777312234789
208.8383931785477,-17.080089935559776
209.7692637324297,-16.715318298175816
210.67185200512756,-16.285303478067725
211.5415920793103,-15.792220788364553
212.37408420661168,-15.238564583210533
212.72786536468746,-14.976188099751468
213.5220330471497,-14.368489524694155
214.31697071171544,-13.761798519775766
215.1126770800691,-13.156116060598038
215.90915087265893,-12.551443121141006
216.7063908086991,-11.94778067376103
217.50439560617184,-11.34512968918989
218.30316398182947,-10.743491136532498
219.1026946511961,-10.142865983266233
219.90298632857042,-9.543255195238316
220.70403772702724,-8.94465973666513
221.50584755841953,-8.347080570129947
222.30841453338087,-7.750518656582358
223.11173736132707,-7.1549749553356605
223.91581475045865,-6.560450424065948
224.72064540776267,-5.966946018810404
225.526228039015,-5.374462693965938
226.33256134878206,-4.783001402287255
227.13964404042326,-4.192563094885713
227.94747481609312,-3.6031487212275124
228.7560523767428,-3.014759229132437
229.56537542212288,-2.427395564772155
230.37544265078503,-1.8410586726685096
231.1862527600843,-1.2557494956924984
231.99780444618096,-0.6714689750625666
232.810096404043,-0.0882180503424479
233.623127327448,0.49400234055906367
234.4368959089848,1.075191261390728
235.2514008400567,1.6553477775601095
236.0666408108824,2.234470956134601
236.88261451049885,2.812559865843582
237.69932062676287,3.3896135770793308
238.51675784635376,3.965631161899182
239.33492485477507,4.540611694026211
239.3879399971251,4.577815528364454
240.2226918526326,5.1281879246706215
241.08790552700725,5.629312392806225
241.9806789044838,6.079508051779236
242.89801742802942,6.477264846954574
243.8368441437424,6.8212486151073914
244.794010021628,7.110305559498114
245.76630451813338,7.3434661199588955
246.7504663450123,7.519948225010316
247.74319440839875,7.63915991510005
248.74115888139718,7.700701328164607
249.7410123730498,7.704366040854053
250.73940115621735,7.650141760921068
251.73297641671297,7.538210368451823
252.71840548595685,7.3689473058004165
253.69238301947516,7.142920318273157
254.65164208374765,6.860887549786733
255.5929651142168,6.523794999887807
256.51319470770267,6.132773350663777
257.01394753941804,5.8928277114558245
257.90878426986956,5.446434148585013
258.8037963072693,5.0003921774127775
259.69898351347274,4.554701866785308
260.5943457503088,4.109363285494965
261.4898828795788,3.664376502279083
262.3855947630568,3.219741585821339
263.28148126249107,2.7754586047508383
264.17754223960173,2.3315276276416625
265.07377755608286,1.8879487230146879
265.97018707360075,1.4447219593362206
266.86677065379536,1.0018474050175428
267.76352815828,0.5593251284162761
268.66045944864027,0.11715519783547279
269.55756438643607,-0.3246623184768396
270.45484283319956,-0.7661273523258387
271.35229465043653,-1.2072398355717269
272.2499196996264,-1.6479997001297306
273.1477178422208,-2.088406877968282
274.0456889396453,-2.5284613011108377
274.9438328532992,-2.9681629016358784
275.8421494445545,-3.4075116116750905
276.7406385747563,-3.8465073634160944
277.63930010522404,-4.285150089099716
278.53813389724974,-4.723439721021805
279.43713981209885,-5.161376191532781
280.3363177110109,-5.598959433037635
281.23566745519815,-6.03618937799547
282.1351889058469,-6.473065958920415
283.03488192411646,-6.909589108380715
283.9347463711399,-7.345758758999182
284.834782108024,-7.7815748434536545
285.73498899584865,-8.21703729447654
286.1910287022197,-8.437473588592184
287.102858925006,-8.847737156733551
288.03576084564594,-9.207521198898899
288.98694233945787,-9.5157489010288
289.9535565719923,-9.771497754383947
290.93271051945254,-9.974002316563624
291.9214736273576,-10.12265650243313
292.91688658153214,-10.217015398103655
293.9159701651727,-10.256796592535274
294.9157341754819,-10.241881022777878
295.91318637318193,-10.172313330320076
296.90534143812465,-10.04830172747965
297.8892299041919,-9.87021737423542
298.86190704674607,-9.63859326736564
299.8204616960308,-9.354122645217615
300.0578704424344,-9.274736673189459
301.0098645797315,-8.968809114427856
301.9725856692938,-8.698526646683419
302.94469957217126,-8.464263827417899
303.9248591328528,-8.266345298061793
304.9117060461541,-8.105045334126242
305.9038727395572,-7.980587465111967
306.89998426839236,-7.893144164742125
307.8986602212368,-7.842836611948179
308.8985166328888,-7.829734522940129
309.89816790226655,-7.853856054593791
310.89622871257467,-7.915167779289003
311.8913159510758,-8.0135847312336
312.88205062580886,-8.148970524209052
313.8670597765956,-8.321137540574448
314.84497837768964,-8.52984719126708
315.8144512294285,-8.774810246439152
316.7741348362699,-9.05568723627253
317.28194643228613,-9.220189031497853
318.2392258137129,-9.50882174838782
319.21225911602033,-9.738819252645461
320.1974583689374,-9.909333449754639
321.19119074137575,-10.019735584390565
322.18979193715836,-10.069618558896861
323.1895797067727,-10.05879843442053
324.1868674253249,-9.987315109169424
325.17797768662825,-9.855432171291325
326.15925586329786,-9.663635926917019
327.12708358285124,-9.41263360695144
328.0778920701222,-9.10335075922515
328.33128006177674,-9.009978429000261
329.274595605236,-8.678351488603127
330.2322762560634,-8.390830336059608
331.2022610253355,-8.148033734952431
332.1824624448932,-7.950484198819975
333.17077105970407,-7.798606866674309
334.1650599675422,-7.692728588075347
335.16318939621544,-7.6330772197300405
336.1630113084895,-7.619781135130442
337.1623740247991,-7.652868948285889
338.15912685379743,-7.732269452143857
339.1511247207792,-7.857811771831994
340.13623278401604,-8.029225732391605
341.1123310290702,-8.246142440211116
342.0773188311985,-8.508095076908319
343.02911947602905,-8.814519903952831
343.3307798604618,-8.92193791916203
344.2776395941117,-9.243327082677709
345.2378831344839,-9.522193883868344
346.2096018949612,-9.757984045175814
347.19086448070044,-9.950228908465562
348.1797205274862,-10.098546366534684
349.1742045782882,-10.202641622590825
350.17233998981675,-10.262307776192298
351.1721428613128,-10.277426234484818
352.17162597776246,-10.247966947917451
353.168802759699,-10.173988469969316
354.16169121174215,-10.055637840768313
355.14831786202524,-9.893150294833116
356.1267216846816,-9.686848793519477
357.094957997593,-9.437143383100008
358.0511023276527,-9.144530379753416
358.99325423586197,-8.809591383083085
359.91954109465513,-8.432992120125714
360.828121809947,-8.01548112214774
361.71719048050426,-7.557888236859458
362.5849799873668,-7.0611229790040575
363.4297655061857,-6.5261727225999095
364.2498679354955,-5.954100738429219
365.0436572341083,-5.346044080673764
365.8095556609942,-4.703211326898241
366.5460409112104,-4.0268801758732415
367.2516491416451,-3.3183949080124506
367.9249778805615,-2.5791637134717256
368.5646888151608,-1.810655893220721
369.1695104516216,-1.0143989386502454
369.73824064232946,-0.19197549551995863
370.1536357977267,0.46264906645896176
370.70879677386614,1.2940619587915219
371.3295396396301,2.0777260459921845
372.01177708453713,2.808481255163999
372.75101688416817,3.48151589439618
373.5423914794291,4.092398335574931
374.3806900272214,4.637106194646375
375.26039271148284,5.112052817192815
376.1757070886745,5.514110894926771
377.12060622839726,5.840633057598922
378.088868397997,6.0894693047315425
379.0741180298546,6.258981162397371
380.0698677016101,6.348052471827954
381.06956085289886,6.3560967388133385
381.47348668915794,6.336308596328795
382.47244091725395,6.2922737160635975
383.4723642021002,6.290843704462606
384.47144029417234,6.3320211589829825
385.4678544827775,6.415731285354674
386.45979689227477,6.541822033435935
387.4454657695129,6.7100643733954755
388.42307075651485,6.920152711719716
389.390836142464,7.171705446289437
390.3470040890857,7.464265659517629
390.4952832384171,7.513661995585213
391.4474165139011,7.81923291618914
392.40792632280807,8.097355674689926
393.3760215657777,8.347801202384371
394.3509048959007,8.5703632262132
395.33177337543344,8.764858438652578
396.3178191371166,8.931126648690697
397.308230049555,9.069030913764987
398.3021903861083,9.17845765255137
399.29888149674395,9.259316738512606
399.8251315336517,9.29042027460758
400.8238312804057,9.341398132784889
401.82257856121703,9.391436071021417
402.8213724914861,9.440534044997548
403.8202121865721,9.48869201122693
404.81909676179373,9.535909927055627
405.81802533242984,9.58218775066257
406.81699701372037,9.627525441058651
407.8160109208671,9.671922958088317
408.8150661690343,9.71538026242797
409.81416187334975,9.757897315587115
410.8132971489053,9.799474079907895
411.8124711107579,9.84011051856578
412.81168287392995,9.879806595568425
413.81093155341074,9.918562275756585
414.81021626415657,9.956377524804111
415.8095361210919,9.99325230921795
416.8088902391102,10.029186596337468
417.8082777330745,10.064180354335349
418.8076977178181,10.098233552217152
419.80714930814577,10.131346159822215
420.80663161883416,10.163518147821833
421.8061437646328,10.19474948772131
422.8056848602647,10.225040151858593
423.8052540204273,10.25439011340518
424.8048503597931,10.28279934636521
425.8044729930106,10.310267825576602
426.804121034705,10.336795526710375
427.80379359947904,10.362382426270187
428.80348980191354,10.387028501594159
429.80320875656867,10.410733730852598
430.80294957798424,10.43349809304982
431.80271138068076,10.455321568023237
432.80249327916016,10.47620413644313
433.8022943879066,10.496145779814242
434.80211382138714,10.515146480473732
435.80195069405266,10.533206221592536
436.80180412033866,10.550324987175145
437.80167321466587,10.566502762058917
438.8015570914412,10.581739531915673
439.8014548650584,10.596035283249421
440.8013656498991,10.60939000339863
441.80128856033315,10.621803680534867
442.80122271071974,10.633276303663251
443.8011672154083,10.643807862622452
444.8011211887388,10.653398348084238
445.80108374504306,10.66204775155461
446.80105399864516,10.669756065372667
447.80103106386235,10.676523282710832
448.80101405500596,10.682349397575308
449.80100208638197,10.687234404806077
450.8009942722919,10.691178300076444
451.80098972703377,10.694181079893042
452.80098756490236,10.696242741596734
453.80098690019065,10.697363283361028
454.8009868471902,10.697542704193438
455.800986520192,10.696781003935484
456.8009850334872,10.69507818326133
457.80098150136814,10.6924342436796
458.8009750381289,10.68884918753156
459.8009647580662,10.684323017992938
460.80094977548003,10.67885573907256
461.8009292046746,10.672447355612803
462.80090215995915,10.665097873289596
463.80086775564854,10.65680729861242
464.8008251060642,10.647575638924309
465.80077332553486,10.637402902401618
466.80071152839736,10.62628909805494
467.8006388289973,10.614234235727508
468.80055434169014,10.601238326096563
469.4891046273976,10.591742015194995
470.48587012350146,10.51890371545108
471.46719359609955,10.329559810714718
472.41950534593104,10.026328540451168
473.3296368466042,9.613402973774583
474.18500283841956,9.09649302786657
474.9737753568057,8.48274651148413
475.68504728891094,7.780650285364043
476.3089831966959,6.999912906273397
476.8369553209527,6.151330377499343
477.2616628855924,5.2466368621746025
477.5772330524664,4.298342423768515
477.77414953402746,3.3543995107239857
477.97028196732987,2.3742233097706453
478.26058884246487,1.4177008403232052
478.6423308970734,0.49385760684056734
479.1119061095345,-0.3885892392360244
479.66488368673123,-1.2213131523225327
480.0774279227753,-1.7450599109626816
480.74373378817097,-2.4905400567373928
481.4532515232024,-3.1950176913580943
482.20346267926544,-3.8559922561663917
482.99170436557444,-4.471117607594648
483.81517870115096,-5.038210344853512
484.67096274596315,-5.555257559960424
485.5560188759648,-6.020423982600192
486.46720556520773,-6.432058494456834
487.4012885367565,-6.788699989893868
488.35495224282454,-7.089082562180504
489.324811633383,-7.332139996855066
489.3940880593872,-7.347170174090891
490.3723589057003,-7.554495349182417
491.35173347340924,-7.756542455317941
492.3321832859417,-7.95330561771857
493.31367983546124,-8.144779115242812
494.2961945836961,-8.330957380553059
495.2796989627691,-8.51183500027733
496.2641643760283,-8.687406715166674
497.24956219887855,-8.85766742024822
498.23586377961357,-9.022612164973452
499.22304044024924,-9.182236153362226
500.21106347735724,-9.336534744142284
501.19990416289994,-9.485503450884039
502.18953374506543,-9.629137942131223
503.1799234491036,-9.767434041526656
504.17104447816297,-9.900387727933804
505.16286801412764,-10.027995135553567
506.15536521845553,-10.150252554036854
507.14850723301674,-10.267156428592301
508.14226518093284,-10.378703360089787
509.13661016741617,-10.484890105159053
510.13151328061014,-10.585713576284292
511.1269455924301,-10.681170841893675
512.1228781594042,-10.771259126444704
513.1192820235149,-10.855975810504873
513.5309246468638,-10.889395636323144
514.5295710701165,-10.880496028733159
515.5109345301001,-10.695294405900738
516.4441376729844,-10.339617901473401
517.2998184480988,-9.82465742455273
518.0510539475338,-9.16661555196454
518.674207501216,-8.38619673477462
519.1496723746862,-7.507955859053933
519.4624886700775,-6.559525657600792
519.6028140202847,-5.570747281128093
519.5662332665348,-4.57273138438804
519.3538973757461,-3.596879268965983
519.1224149318122,-2.9842218863122723
518.7030340987399,-2.076444108124633
518.2596050069196,-1.1801676896871314
517.7924427757372,-0.296029562765586
517.3018793903466,0.5753419668552802
516.7882634657475,1.4333276658724152
516.2519599990446,2.277317813517655
515.6933501100657,3.106712634851032
515.1128307705212,3.9209227269860563
514.5108145219,4.719369477944255
513.8877291822996,5.501485477841197
513.244017542401,6.266714922111856
512.8265495980149,6.741621136404049
512.2080019988558,7.526549165519386
511.6915413107877,8.382108339975941
511.28513670441487,9.295097079904004
